order_id,trader_id,market_id,event_id,outcome,side,order_type,time_in_force,post_only,created_at,updated_at,price,size_shares,matched_size_shares,remaining_size_shares,status,cancel_reason,quote_age_ms,client_latency_ms,midpoint_before,orderbook_imbalance_before,spread_before_bps,builder_code,ui_entrypoint,signature_scheme,scoring_status,replace_count_15m,cancel_count_15m,account_age_days,wallet_balance_before_usdc,is_api_order,price_alert_active,coupon_banner_seen,date
ord_BHCYP0YN81LV,tr_0001,mkt_031,evt_031,NO,BUY,LIMIT,GTC,True,2026-02-16 17:12:56,2026-02-16 17:28:44,0.599,15.77,15.77,0.0,FILLED,,154,62,0.588,-0.109,125,,search,EIP-712,accepted,3,0,434,1027.78,False,False,False,2026-02-16
ord_SI83ZBTZWVWC,tr_0077,mkt_015,evt_015,YES,BUY,LIMIT,GTC,True,2026-02-16 17:20:40,2026-02-16 18:03:30,0.516,47.63,36.96,10.67,PARTIAL,,283,169,0.508,-0.283,205,builder_beta,notification,EIP-712,accepted,0,0,349,759.58,False,False,False,2026-02-16
ord_2P84YLB8XNRV,tr_0158,mkt_023,evt_023,NO,BUY,LIMIT,FAK,False,2026-02-16 17:30:58,2026-02-16 17:33:42,0.408,49.11,11.48,37.63,CANCELED,manual_review,149,35,0.435,0.24,196,builder_gamma,portfolio,EIP-712,accepted,1,2,169,1303.96,False,True,False,2026-02-16
ord_1TNK515ML43U,tr_0205,mkt_046,evt_046,YES,BUY,LIMIT,GTC,False,2026-02-16 17:37:53,2026-02-16 21:47:40,0.662,99.07,10.98,88.09,EXPIRED,fok_unfilled,164,70,0.648,-0.433,109,builder_gamma,notification,EIP-712,under_review,1,1,446,1506.93,True,False,False,2026-02-16
ord_X4KOQEEPTTYL,tr_0287,mkt_046,evt_046,NO,SELL,LIMIT,GTD,False,2026-02-16 17:39:32,2026-02-16 17:51:47,0.792,5.0,5.0,0.0,FILLED,,116,176,0.792,-0.4,133,builder_beta,notification,EIP-712,accepted,1,0,715,320.96,False,False,False,2026-02-16
ord_ATQ1JWGQS4BH,tr_0265,mkt_005,evt_005,NO,SELL,LIMIT,GTC,False,2026-02-16 17:41:21,2026-02-16 23:38:58,0.668,15.61,0.18,15.43,CANCELED,risk_engine,145,133,0.656,-0.188,84,builder_alpha,search,EIP-712,accepted,0,1,230,2995.97,True,False,False,2026-02-16
ord_QSHNT4QJP7D2,tr_0333,mkt_022,evt_022,NO,BUY,LIMIT,FAK,False,2026-02-16 18:01:54,2026-02-16 19:44:30,0.523,23.95,6.65,17.3,OPEN,,192,84,0.525,-0.524,182,builder_beta,portfolio,EIP-712,accepted,1,0,387,489.28,False,False,False,2026-02-16
ord_92E6U08QN2AY,tr_0280,mkt_045,evt_045,YES,BUY,LIMIT,GTC,False,2026-02-16 18:03:46,2026-02-16 19:40:14,0.811,22.93,8.72,14.21,PARTIAL,,330,94,0.812,-0.139,119,,portfolio,EIP-712,accepted,0,2,651,1938.12,False,True,True,2026-02-16
ord_Z7UFUI1VENHP,tr_0049,mkt_038,evt_038,YES,SELL,LIMIT,GTC,True,2026-02-16 18:07:49,2026-02-16 18:26:27,0.45,34.16,2.23,31.93,CANCELED,market_close,161,50,0.437,-0.717,99,builder_gamma,search,EIP-712,accepted,0,0,562,668.38,False,False,True,2026-02-16
ord_CTHQPHW25J8Q,tr_0317,mkt_022,evt_022,YES,SELL,LIMIT,GTC,False,2026-02-16 18:21:16,2026-02-16 22:24:11,0.722,83.85,29.35,54.5,CANCELED,user_cancel,118,127,0.719,0.161,94,builder_beta,portfolio,EIP-712,accepted,0,2,719,4787.98,True,False,True,2026-02-16
ord_VBYRMTCXW3WM,tr_0053,mkt_003,evt_003,YES,SELL,LIMIT,GTC,False,2026-02-16 18:23:59,2026-02-16 22:45:26,0.646,12.53,0.95,11.58,CANCELED,replace,209,99,0.643,-0.588,150,builder_alpha,notification,EIP-712,accepted,0,1,106,2708.78,False,False,True,2026-02-16
ord_ZNLCGT254TJ0,tr_0141,mkt_043,evt_043,YES,BUY,LIMIT,GTC,False,2026-02-16 18:31:03,2026-02-17 00:20:48,0.455,16.87,2.92,13.95,CANCELED,market_close,594,45,0.452,0.358,102,,search,EIP-712,accepted,2,0,602,1773.49,False,False,False,2026-02-16
ord_2C5D1Q0Y7MMR,tr_0209,mkt_005,evt_005,YES,BUY,LIMIT,GTC,True,2026-02-16 18:41:51,2026-02-16 18:46:02,0.454,5.0,5.0,0.0,FILLED,,301,91,0.46,-0.023,93,,market_page,EIP-712,accepted,0,1,366,3346.88,True,True,True,2026-02-16
ord_T136WCE3XXQN,tr_0020,mkt_025,evt_025,NO,BUY,LIMIT,FAK,False,2026-02-16 19:05:54,2026-02-16 20:53:29,0.362,42.15,14.4,27.75,OPEN,,293,280,0.357,-0.227,114,,notification,EIP-712,under_review,0,0,621,12176.12,True,False,False,2026-02-16
ord_HGCRUWN84G1K,tr_0083,mkt_013,evt_013,NO,SELL,LIMIT,GTC,False,2026-02-16 19:11:09,2026-02-16 21:03:34,0.823,49.8,4.87,44.93,CANCELED,market_close,272,81,0.825,0.628,260,,search,EIP-712,accepted,1,1,375,1922.65,False,False,False,2026-02-16
ord_3W1E90QGCCTX,tr_0184,mkt_047,evt_047,YES,BUY,LIMIT,GTC,False,2026-02-16 19:13:04,2026-02-16 19:35:27,0.785,58.24,58.24,0.0,FILLED,,364,164,0.782,-0.096,119,builder_alpha,portfolio,EIP-712,accepted,0,0,318,6772.99,True,False,False,2026-02-16
ord_7G7RUTKRYUR4,tr_0271,mkt_031,evt_031,NO,BUY,LIMIT,FAK,True,2026-02-16 19:34:03,2026-02-17 01:29:03,0.624,7.41,1.1,6.31,CANCELED,manual_review,527,68,0.614,0.379,186,builder_alpha,notification,EIP-712,accepted,0,0,610,402.5,False,False,False,2026-02-16
ord_RM9LEDVI5Y6E,tr_0223,mkt_038,evt_038,YES,BUY,LIMIT,GTC,False,2026-02-16 19:38:46,2026-02-16 20:21:19,0.475,57.7,4.94,52.76,OPEN,,318,86,0.433,-0.372,42,builder_alpha,search,EIP-712,accepted,2,1,597,228.05,False,False,False,2026-02-16
ord_OZVRNNNIFAKD,tr_0029,mkt_004,evt_004,NO,SELL,LIMIT,FOK,False,2026-02-16 19:49:15,2026-02-16 22:39:08,0.198,33.36,9.17,24.19,PARTIAL,,176,94,0.158,0.573,138,,builder_embed,EIP-712,accepted,0,0,706,2983.8,False,False,False,2026-02-16
ord_YCG3QKQWWBHM,tr_0058,mkt_024,evt_024,YES,BUY,LIMIT,GTD,False,2026-02-16 20:25:58,2026-02-17 02:04:01,0.73,58.27,12.21,46.06,CANCELED,stale_price,452,54,0.707,-0.262,83,,notification,EIP-712,accepted,1,2,379,2101.76,False,False,False,2026-02-16
ord_SALM1N6O8367,tr_0187,mkt_036,evt_036,YES,SELL,LIMIT,GTC,False,2026-02-16 20:28:26,2026-02-16 20:55:12,0.865,33.8,33.8,0.0,FILLED,,308,310,0.897,-0.182,90,,market_page,EIP-712,accepted,0,2,574,375.61,True,False,False,2026-02-16
ord_K675G01OJY41,tr_0182,mkt_036,evt_036,YES,SELL,LIMIT,GTD,False,2026-02-16 20:32:49,2026-02-16 22:22:48,0.818,17.78,2.91,14.87,CANCELED,risk_engine,134,152,0.861,0.14,124,builder_gamma,notification,EIP-712,accepted,0,1,687,841.59,True,False,False,2026-02-16
ord_BF84Q1ZDEBK4,tr_0182,mkt_005,evt_005,YES,SELL,LIMIT,FAK,False,2026-02-16 21:08:32,2026-02-16 21:11:53,0.459,37.81,37.81,0.0,FILLED,,164,76,0.477,0.328,199,builder_gamma,search,EIP-712,accepted,0,0,687,1046.12,False,True,False,2026-02-16
ord_HREVBWJIVSDP,tr_0194,mkt_043,evt_043,YES,SELL,LIMIT,GTC,False,2026-02-16 21:12:05,2026-02-16 21:12:38,0.449,66.44,66.44,0.0,FILLED,,203,26,0.457,0.094,98,,market_page,EIP-712,accepted,0,0,687,1476.46,False,False,False,2026-02-16
ord_ER5OBV5T3NNP,tr_0083,mkt_017,evt_017,YES,BUY,LIMIT,FAK,False,2026-02-16 21:22:56,2026-02-17 01:29:16,0.186,93.42,2.29,91.13,OPEN,,802,153,0.192,0.571,111,,portfolio,EIP-712,accepted,2,1,375,766.02,True,True,False,2026-02-16
ord_5Y28R7A3E42R,tr_0097,mkt_047,evt_047,YES,BUY,LIMIT,FAK,False,2026-02-16 21:23:09,2026-02-16 21:51:53,0.367,88.63,88.63,0.0,FILLED,,146,110,0.382,0.212,19,,portfolio,EIP-712,accepted,1,2,646,524.82,False,True,False,2026-02-16
ord_DHHZNGJRUBIZ,tr_0345,mkt_003,evt_003,YES,SELL,LIMIT,GTC,False,2026-02-16 21:28:04,2026-02-16 21:37:07,0.814,14.5,14.5,0.0,FILLED,,400,134,0.837,-0.258,101,,market_page,EIP-712,accepted,0,0,72,613.77,True,False,False,2026-02-16
ord_AZDFOA8S8PON,tr_0186,mkt_011,evt_011,NO,SELL,LIMIT,GTC,True,2026-02-16 21:28:34,2026-02-16 21:51:55,0.024,7.0,7.0,0.0,FILLED,,139,394,0.029,0.306,147,,notification,EIP-712,accepted,1,0,473,595.47,False,True,False,2026-02-16
ord_9PYD8Q3E9KD5,tr_0134,mkt_004,evt_004,NO,BUY,LIMIT,GTD,False,2026-02-16 21:31:22,2026-02-17 03:14:46,0.241,32.57,8.67,23.9,PARTIAL,,360,75,0.269,0.031,42,,search,EIP-712,accepted,1,2,476,1536.52,False,True,False,2026-02-16
ord_8LTELFLYF6P8,tr_0192,mkt_038,evt_038,YES,BUY,LIMIT,FAK,False,2026-02-16 21:34:42,2026-02-17 02:17:16,0.611,20.96,0.13,20.83,CANCELED,stale_price,118,99,0.601,-0.246,166,builder_alpha,builder_embed,EIP-712,accepted,0,0,567,803.2,False,False,False,2026-02-16
ord_NRKY7UPGM40V,tr_0019,mkt_025,evt_025,NO,SELL,LIMIT,GTD,False,2026-02-16 21:59:50,2026-02-16 23:09:40,0.466,63.46,11.46,52.0,PARTIAL,,142,129,0.47,0.276,87,builder_beta,market_page,EIP-712,accepted,0,0,679,7459.37,False,True,False,2026-02-16
ord_IVDZOXW6YYUB,tr_0106,mkt_011,evt_011,YES,SELL,LIMIT,FAK,False,2026-02-16 22:01:02,2026-02-17 01:55:18,0.074,27.82,1.44,26.38,OPEN,,158,118,0.066,0.123,147,,builder_embed,EIP-712,accepted,2,2,650,2919.2,False,False,False,2026-02-16
ord_248J4QBD6O8Z,tr_0344,mkt_017,evt_017,NO,BUY,LIMIT,GTC,False,2026-02-16 22:26:26,2026-02-17 01:53:30,0.166,30.97,13.13,17.84,PARTIAL,,123,55,0.19,0.257,96,,search,EIP-712,accepted,0,0,254,644.39,False,False,False,2026-02-16
ord_4O4ZGN40W7D5,tr_0152,mkt_005,evt_005,YES,BUY,LIMIT,GTC,False,2026-02-16 22:39:08,2026-02-17 00:09:35,0.289,8.25,0.54,7.71,CANCELED,market_close,288,37,0.285,-0.198,90,builder_gamma,builder_embed,EIP-712,accepted,0,0,487,1463.73,False,False,False,2026-02-16
ord_KQH3N7B5MYOI,tr_0333,mkt_024,evt_024,NO,SELL,LIMIT,GTC,True,2026-02-16 22:42:37,2026-02-16 23:09:08,0.537,29.83,29.83,0.0,FILLED,,175,95,0.539,0.226,111,builder_beta,market_page,EIP-712,accepted,1,2,387,3678.17,True,False,False,2026-02-16
ord_051QQJX0FKYV,tr_0292,mkt_023,evt_023,YES,BUY,LIMIT,GTD,False,2026-02-16 22:53:03,2026-02-16 23:13:38,0.586,107.1,107.1,0.0,FILLED,,106,54,0.59,0.466,185,builder_gamma,portfolio,EIP-712,accepted,1,1,259,5247.19,False,False,False,2026-02-16
ord_49FU97DS8HGS,tr_0343,mkt_022,evt_022,YES,BUY,LIMIT,GTC,False,2026-02-16 22:53:08,2026-02-16 23:15:15,0.635,25.98,25.98,0.0,FILLED,,512,80,0.643,-0.347,52,,portfolio,EIP-712,accepted,0,0,576,466.76,False,False,False,2026-02-16
ord_0MBUOQD5L63R,tr_0287,mkt_047,evt_047,NO,BUY,LIMIT,GTC,False,2026-02-16 22:56:41,2026-02-17 03:21:27,0.442,11.89,5.74,6.15,PARTIAL,,66,43,0.448,-0.127,29,builder_beta,notification,EIP-712,accepted,0,3,715,823.64,False,False,False,2026-02-16
ord_Z0WNUL4QXMUC,tr_0112,mkt_033,evt_033,YES,BUY,LIMIT,GTC,False,2026-02-16 22:57:22,2026-02-17 01:19:24,0.199,19.75,5.78,13.97,PARTIAL,,175,205,0.196,-0.243,110,builder_alpha,builder_embed,EIP-712,accepted,0,0,536,4013.84,False,False,False,2026-02-16
ord_PIK6VK8Z0QS0,tr_0211,mkt_047,evt_047,YES,SELL,LIMIT,FAK,False,2026-02-16 23:07:51,2026-02-17 03:13:24,0.414,24.41,0.6,23.81,CANCELED,manual_review,63,125,0.403,-0.201,11,builder_gamma,market_page,EIP-712,accepted,0,1,739,1952.86,True,True,False,2026-02-16
ord_5TPAYS7U5AVD,tr_0039,mkt_024,evt_024,YES,SELL,LIMIT,GTC,False,2026-02-16 23:10:35,2026-02-17 00:20:33,0.671,9.19,2.18,7.01,CANCELED,manual_review,72,82,0.662,0.457,68,builder_beta,portfolio,EIP-712,accepted,0,2,209,2469.84,False,False,False,2026-02-16
ord_K26QEPQYHK0T,tr_0164,mkt_039,evt_039,YES,BUY,LIMIT,GTC,False,2026-02-16 23:11:36,2026-02-17 04:23:59,0.985,16.6,8.0,8.6,PARTIAL,,274,69,0.988,0.437,70,builder_gamma,search,EIP-712,accepted,0,1,523,4916.56,True,False,False,2026-02-16
ord_A13YB9PI1GIC,tr_0074,mkt_024,evt_024,NO,SELL,LIMIT,FAK,False,2026-02-16 23:26:25,2026-02-16 23:56:05,0.595,67.18,67.18,0.0,FILLED,,234,26,0.606,0.721,184,builder_gamma,portfolio,EIP-712,accepted,0,0,573,1654.94,True,False,False,2026-02-16
ord_VA1KDTWKPK9N,tr_0040,mkt_046,evt_046,NO,SELL,LIMIT,GTC,False,2026-02-16 23:31:10,2026-02-17 00:13:19,0.694,26.41,7.37,19.04,PARTIAL,,567,50,0.694,0.053,82,builder_gamma,notification,EIP-712,accepted,0,2,256,829.88,False,False,False,2026-02-16
ord_M6VTXPJRRA3J,tr_0019,mkt_023,evt_023,NO,BUY,LIMIT,FOK,False,2026-02-16 23:45:35,2026-02-17 02:39:41,0.392,21.64,1.17,20.47,OPEN,,142,182,0.395,-0.054,46,builder_beta,portfolio,EIP-712,accepted,0,1,679,2045.93,False,False,False,2026-02-16
ord_O9ODG67T5O7A,tr_0354,mkt_022,evt_022,YES,BUY,LIMIT,GTC,False,2026-02-17 00:04:41,2026-02-17 00:08:22,0.426,13.87,13.87,0.0,FILLED,,570,48,0.449,-0.204,154,builder_gamma,search,EIP-712,accepted,1,0,103,518.94,True,True,False,2026-02-17
ord_08125JV4XLTJ,tr_0309,mkt_024,evt_024,NO,BUY,LIMIT,FAK,True,2026-02-17 00:18:07,2026-02-17 00:19:50,0.541,20.83,20.83,0.0,FILLED,,151,61,0.558,-0.131,68,builder_alpha,builder_embed,EIP-712,under_review,1,2,752,442.91,False,False,False,2026-02-17
ord_WJLHYA3JITQH,tr_0073,mkt_023,evt_023,YES,BUY,LIMIT,GTC,False,2026-02-17 00:22:05,2026-02-17 00:50:22,0.614,38.64,38.64,0.0,FILLED,,187,71,0.611,0.054,75,builder_gamma,market_page,EIP-712,accepted,0,1,99,486.93,False,False,False,2026-02-17
ord_KJ3R6QLMD003,tr_0344,mkt_005,evt_005,NO,SELL,LIMIT,GTC,False,2026-02-17 00:31:29,2026-02-17 00:53:27,0.591,7.91,7.91,0.0,FILLED,,82,95,0.576,-0.023,115,,market_page,EIP-712,accepted,1,0,255,429.38,False,False,False,2026-02-17
ord_NQ81UY9KFTQE,tr_0061,mkt_017,evt_017,YES,BUY,LIMIT,GTC,False,2026-02-17 00:39:40,2026-02-17 01:08:18,0.173,12.32,12.32,0.0,FILLED,,156,151,0.16,0.025,94,builder_alpha,search,EIP-712,accepted,3,0,578,4167.53,False,False,True,2026-02-17
ord_6OAXDQ4QN6GR,tr_0107,mkt_033,evt_033,NO,BUY,LIMIT,FOK,True,2026-02-17 00:44:21,2026-02-17 06:44:20,0.121,11.36,1.81,9.55,EXPIRED,gtd_reached,157,73,0.11,0.002,91,builder_gamma,notification,EIP-712,accepted,0,0,650,6306.78,True,True,False,2026-02-17
ord_GD0SH7BJAKIL,tr_0289,mkt_046,evt_046,YES,SELL,LIMIT,GTC,False,2026-02-17 00:49:39,2026-02-17 01:57:38,0.725,5.0,4.62,0.38,PARTIAL,,57,249,0.73,-0.088,70,,search,EIP-712,accepted,0,0,326,4480.38,False,False,False,2026-02-17
ord_5GPOL3U6TY2D,tr_0144,mkt_013,evt_013,YES,SELL,LIMIT,GTC,False,2026-02-17 00:52:30,2026-02-17 01:15:39,0.762,30.54,30.54,0.0,FILLED,,228,58,0.783,-0.119,48,builder_beta,portfolio,EIP-712,accepted,0,0,283,1058.81,False,False,False,2026-02-17
ord_EGZ5IPU69EEH,tr_0018,mkt_043,evt_043,YES,SELL,LIMIT,GTC,False,2026-02-17 00:52:50,2026-02-17 01:02:04,0.412,11.6,11.6,0.0,FILLED,,175,230,0.434,-0.009,76,builder_beta,builder_embed,EIP-712,accepted,1,1,263,1619.8,False,False,True,2026-02-17
ord_BLKFM9ZMRXGK,tr_0203,mkt_036,evt_036,YES,BUY,LIMIT,GTC,False,2026-02-17 00:54:58,2026-02-17 04:12:01,0.869,36.54,0.53,36.01,CANCELED,stale_price,180,170,0.889,-0.454,31,,builder_embed,EIP-712,accepted,1,1,206,562.11,False,False,False,2026-02-17
ord_0JT2YRNBAOM5,tr_0217,mkt_024,evt_024,NO,BUY,LIMIT,GTC,False,2026-02-17 01:07:25,2026-02-17 01:32:58,0.711,35.84,1.64,34.2,OPEN,,135,154,0.716,-0.015,129,,builder_embed,EIP-712,accepted,0,0,534,365.02,False,False,False,2026-02-17
ord_PCTPQPJM1WZZ,tr_0030,mkt_023,evt_023,NO,SELL,LIMIT,FAK,False,2026-02-17 01:24:01,2026-02-17 03:53:59,0.317,8.78,2.05,6.73,PARTIAL,,187,113,0.311,0.248,120,builder_gamma,market_page,EIP-712,accepted,1,0,466,1569.03,False,False,False,2026-02-17
ord_231930CF8H6C,tr_0111,mkt_005,evt_005,YES,BUY,LIMIT,GTC,True,2026-02-17 01:31:17,2026-02-17 01:57:46,0.626,79.95,79.95,0.0,FILLED,,238,43,0.622,-0.351,9,builder_alpha,market_page,EIP-712,accepted,0,0,494,4506.59,False,False,False,2026-02-17
ord_TMW1BDNEBKN5,tr_0128,mkt_031,evt_031,YES,BUY,LIMIT,GTC,False,2026-02-17 01:47:22,2026-02-17 02:13:31,0.649,5.0,5.0,0.0,FILLED,,250,127,0.651,-0.138,36,builder_alpha,market_page,EIP-712,accepted,0,2,354,1662.12,False,False,False,2026-02-17
ord_IYH79QNRT73F,tr_0287,mkt_006,evt_006,YES,BUY,LIMIT,GTC,False,2026-02-17 02:00:56,2026-02-17 05:58:11,0.609,37.42,6.86,30.56,PARTIAL,,194,183,0.622,0.047,20,,notification,EIP-712,accepted,1,1,716,3512.58,False,True,False,2026-02-17
ord_GESLV789YRVI,tr_0357,mkt_047,evt_047,NO,SELL,LIMIT,GTC,False,2026-02-17 02:12:24,2026-02-17 05:32:21,0.749,111.82,28.4,83.42,PARTIAL,,118,119,0.77,-0.289,89,,notification,EIP-712,under_review,4,2,153,3280.64,False,False,False,2026-02-17
ord_ODMISW804XPR,tr_0212,mkt_025,evt_025,NO,BUY,LIMIT,GTC,False,2026-02-17 02:20:57,2026-02-17 06:22:30,0.569,18.64,2.23,16.41,OPEN,,109,58,0.57,0.291,51,,portfolio,EIP-712,accepted,1,0,446,1156.17,False,False,False,2026-02-17
ord_PW9O8WU3UF3R,tr_0111,mkt_005,evt_005,YES,BUY,LIMIT,GTC,False,2026-02-17 02:21:24,2026-02-17 02:49:11,0.407,8.28,8.28,0.0,FILLED,,419,160,0.435,-0.116,105,builder_alpha,market_page,EIP-712,accepted,1,2,494,1678.0,False,True,False,2026-02-17
ord_NO1E0WXDMTDO,tr_0046,mkt_024,evt_024,NO,BUY,LIMIT,GTC,False,2026-02-17 02:24:52,2026-02-17 07:51:19,0.647,53.8,6.56,47.24,OPEN,,358,116,0.643,-0.141,90,builder_alpha,notification,EIP-712,accepted,1,1,626,2901.4,False,False,False,2026-02-17
ord_AZ9R8NCTORKW,tr_0292,mkt_039,evt_039,YES,SELL,LIMIT,FAK,False,2026-02-17 02:25:14,2026-02-17 02:51:09,0.849,29.89,29.89,0.0,FILLED,,115,218,0.848,0.083,163,builder_gamma,builder_embed,EIP-712,accepted,0,0,260,1931.22,False,False,False,2026-02-17
ord_TSBDPXC82SLZ,tr_0333,mkt_025,evt_025,NO,BUY,LIMIT,GTD,False,2026-02-17 02:25:38,2026-02-17 02:41:50,0.353,42.73,42.73,0.0,FILLED,,62,80,0.353,-0.254,104,builder_beta,search,EIP-712,accepted,2,2,388,1382.8,False,False,False,2026-02-17
ord_PNF07GW8HF9M,tr_0008,mkt_039,evt_039,YES,BUY,LIMIT,GTC,False,2026-02-17 02:35:17,2026-02-17 02:46:22,0.633,18.54,18.54,0.0,FILLED,,561,120,0.625,-0.453,54,builder_alpha,search,EIP-712,accepted,1,1,495,1105.66,False,False,False,2026-02-17
ord_JP8E3SW91T0E,tr_0238,mkt_046,evt_046,NO,BUY,LIMIT,GTC,False,2026-02-17 02:44:53,2026-02-17 03:09:32,0.617,32.2,32.2,0.0,FILLED,,74,76,0.604,-0.469,117,builder_beta,market_page,EIP-712,accepted,2,1,737,1025.26,True,False,False,2026-02-17
ord_0U11QH44GID1,tr_0222,mkt_043,evt_043,YES,BUY,LIMIT,GTC,False,2026-02-17 02:45:58,2026-02-17 03:52:30,0.371,18.93,0.43,18.5,CANCELED,stale_price,763,138,0.367,-0.173,43,,builder_embed,EIP-712,accepted,0,1,723,1045.35,True,True,False,2026-02-17
ord_6ADT87Q9TZ60,tr_0076,mkt_005,evt_005,YES,BUY,LIMIT,FAK,False,2026-02-17 02:46:49,2026-02-17 02:49:21,0.415,43.52,43.52,0.0,FILLED,,213,102,0.432,0.309,84,,builder_embed,EIP-712,accepted,1,0,257,2643.45,True,False,False,2026-02-17
ord_JQ682YA4AAZW,tr_0256,mkt_006,evt_006,NO,BUY,LIMIT,GTC,False,2026-02-17 03:40:46,2026-02-17 03:50:23,0.623,32.65,32.65,0.0,FILLED,,87,117,0.595,0.035,38,builder_alpha,portfolio,EIP-712,accepted,1,2,281,2916.43,False,False,False,2026-02-17
ord_XXPSPQ3G346A,tr_0287,mkt_031,evt_031,YES,SELL,LIMIT,FAK,False,2026-02-17 03:48:03,2026-02-17 06:13:35,0.611,83.6,27.08,56.52,OPEN,,479,78,0.605,0.086,112,,search,EIP-712,accepted,0,0,716,287.66,False,False,False,2026-02-17
ord_LQE7SXABUAOZ,tr_0287,mkt_011,evt_011,YES,BUY,LIMIT,GTC,False,2026-02-17 04:03:47,2026-02-17 08:08:37,0.315,9.5,0.55,8.95,OPEN,,94,177,0.349,-0.159,88,,portfolio,EIP-712,under_review,1,0,716,349.51,True,False,False,2026-02-17
ord_6NDGJ9WONTOT,tr_0065,mkt_006,evt_006,YES,SELL,LIMIT,GTD,False,2026-02-17 04:09:15,2026-02-17 04:32:26,0.658,263.93,263.93,0.0,FILLED,,239,182,0.647,0.307,114,builder_beta,portfolio,EIP-712,under_review,3,2,421,1861.45,True,False,True,2026-02-17
ord_Z2A5DV4VOUE3,tr_0142,mkt_043,evt_043,NO,SELL,LIMIT,GTC,True,2026-02-17 04:19:33,2026-02-17 04:29:39,0.398,31.56,31.56,0.0,FILLED,,452,340,0.427,-0.023,128,builder_alpha,builder_embed,EIP-712,accepted,0,0,321,8110.48,False,True,False,2026-02-17
ord_6ELW7EA2UWTK,tr_0016,mkt_022,evt_022,YES,BUY,LIMIT,GTD,False,2026-02-17 04:19:49,2026-02-17 09:48:22,0.52,24.07,10.29,13.78,PARTIAL,,327,46,0.552,0.343,82,builder_alpha,portfolio,EIP-712,accepted,1,0,369,967.78,False,False,False,2026-02-17
ord_2JGIEFBXQUQF,tr_0281,mkt_003,evt_003,YES,SELL,LIMIT,FAK,False,2026-02-17 04:43:33,2026-02-17 05:02:42,0.823,12.4,12.4,0.0,FILLED,,338,394,0.829,-0.253,107,builder_alpha,search,EIP-712,accepted,1,1,574,259.32,False,False,False,2026-02-17
ord_VTI5K7IQTPP5,tr_0078,mkt_025,evt_025,YES,SELL,LIMIT,FOK,False,2026-02-17 04:55:49,2026-02-17 10:12:17,0.536,22.17,0.63,21.54,OPEN,,163,172,0.538,0.754,79,builder_beta,market_page,EIP-712,accepted,0,1,287,2759.21,False,False,False,2026-02-17
ord_0SBVDW0TNBPK,tr_0132,mkt_039,evt_039,YES,SELL,LIMIT,GTC,False,2026-02-17 04:58:24,2026-02-17 07:57:40,0.826,124.75,11.61,113.14,CANCELED,risk_engine,46,123,0.806,0.046,33,builder_gamma,portfolio,EIP-712,accepted,3,2,682,855.44,True,False,False,2026-02-17
ord_ELCNFKI68CFG,tr_0057,mkt_005,evt_005,YES,BUY,LIMIT,FOK,False,2026-02-17 05:00:38,2026-02-17 10:16:42,0.389,16.0,10.38,5.62,PARTIAL,,308,171,0.362,-0.498,118,builder_alpha,notification,EIP-712,accepted,0,0,107,1705.67,False,False,False,2026-02-17
ord_JAKI9MIZRL8N,tr_0348,mkt_006,evt_006,NO,SELL,LIMIT,GTD,False,2026-02-17 05:06:23,2026-02-17 08:03:29,0.618,9.21,0.09,9.12,EXPIRED,fak_unfilled,500,58,0.613,-0.024,128,builder_beta,market_page,EIP-712,accepted,0,0,520,3051.7,False,False,False,2026-02-17
ord_77R9793F2IMP,tr_0042,mkt_045,evt_045,NO,SELL,LIMIT,GTC,False,2026-02-17 05:06:43,2026-02-17 08:03:33,0.918,12.15,0.0,12.15,CANCELED,replace,166,70,0.914,-0.173,36,builder_gamma,market_page,EIP-712,accepted,0,0,180,2014.11,False,True,False,2026-02-17
ord_O6WHN2C1K61I,tr_0082,mkt_024,evt_024,NO,BUY,LIMIT,GTC,False,2026-02-17 05:18:06,2026-02-17 05:18:18,0.645,12.66,12.66,0.0,FILLED,,132,165,0.641,-0.054,86,builder_beta,market_page,EIP-712,accepted,0,0,449,7218.52,False,False,False,2026-02-17
ord_BM97L66D2UFX,tr_0292,mkt_043,evt_043,NO,SELL,LIMIT,GTC,False,2026-02-17 05:32:49,2026-02-17 07:31:59,0.392,9.61,2.11,7.5,EXPIRED,gtd_reached,87,143,0.399,-0.136,48,builder_gamma,portfolio,EIP-712,accepted,1,0,260,2342.33,False,True,True,2026-02-17
ord_Q8K8WYZ4U38R,tr_0021,mkt_045,evt_045,YES,SELL,LIMIT,FAK,True,2026-02-17 05:36:49,2026-02-17 11:32:05,0.811,19.34,5.52,13.82,CANCELED,manual_review,166,95,0.804,0.048,97,builder_beta,builder_embed,EIP-712,accepted,0,4,700,178.5,False,True,False,2026-02-17
ord_5HT73NWWHEAU,tr_0210,mkt_023,evt_023,YES,SELL,LIMIT,GTC,False,2026-02-17 05:37:46,2026-02-17 06:09:10,0.808,10.54,3.76,6.78,PARTIAL,,202,306,0.805,-0.598,183,,notification,EIP-712,accepted,1,0,586,418.31,False,False,False,2026-02-17
ord_MJO8ES0ZFNMF,tr_0211,mkt_022,evt_022,YES,BUY,LIMIT,GTC,False,2026-02-17 05:43:48,2026-02-17 05:58:41,0.82,47.48,47.48,0.0,FILLED,,317,110,0.822,0.12,143,builder_alpha,portfolio,EIP-712,accepted,0,1,740,1990.26,False,False,False,2026-02-17
